,issue_id,issue_comments,issue_desc,created_at,closed_at
1841,MODE-1524,"For our schematic classes, we use ISPN _advanced_ externalizers for marshaling  & unmarshaling. Those externalizers get set in the global ISPN configuration (for a local environment).

However, when running in AS7, those should be registered with the ISPN AS7 subsystem. Currently it seems that this isn't supported by ISPN (see forum ref).

The current workaround is to use user-friendly (non-advanced) externalizers or to make the Schematic classes implement {{Serializable}}.",,,
1842,MODE-1521,"In AS7, each sequencer is added to the repository configuration via the Editor framework, but this is not properly working when multiple sequencers are being added at the same time.",,,
1861,MODE-1518,"The following sequencer path expression is valid, but is not considered valid by the repository:

{code:none}
/files(//)*.xsd[*]/jcr:content[@jcr:data] => /derived/xsd/$1
{code}

The error was:

{code}
Invalid match expression \""/files((?:/[^/]*)*/)[^/.][^/]*.xsd)(?:\\[\\d+\\])?)/jcr:content => /derived/xsd/$1\"" in the path expression \""/files(//)*.xsd)[*])/jcr:content[@jcr:data] => /derived/xsd/$1\""""
{code}",,,
1866,MODE-1515,"We recently (for Alpha5) changed the AS7 kit to move the sequencer JARs (which were intended to be the 'jar-with-dependencies' artifact) into the 'org.modeshape' (slot=main) module. However, this creates other issues, primarily that all of the sequencers' 3rd-party dependencies are exposed to the rest of ModeShape; any clashes in the libraries would cause a problem. Therefore, we need to go back to the Alpha4-style AS7 kit that had a separate module for each sequencer (see the [Alpha4 AS7 assembly descriptor|https://github.com/ModeShape/modeshape/blob/modeshape-3.0.0.Alpha4/deploy/jbossas/assembly/kit-as7.xml#L31] and the old [sequencer module.xml files|https://github.com/ModeShape/modeshape/tree/modeshape-3.0.0.Alpha4/deploy/jbossas/kit/jboss-as7/modules/org/modeshape/sequencer]).

There are some fixes that need to be done to what we had in Alpah4, however:

* Each sequencer module need to be dependent upon the ""javax.jcr"" module, the ""org.modeshape.jcr.api"" module, and a new ""org.modeshape.common"" module.
* The ""org.modeshape"" module needs to be dependent upon all of the ModeShape-provided sequencer modules.
* Each sequencer module needs to include all 3rd-party transitive dependencies (that is, all dependencies except those from ModeShape and JCR). That likely means the [""fileSet"" used in Alpha4's AS7 assembly descriptor|https://github.com/ModeShape/modeshape/blob/modeshape-3.0.0.Alpha4/deploy/jbossas/assembly/kit-as7.xml#L31] will likely need to be replaced with ""dependencySet"" (with some exclusions).
",,,
1963,MODE-1512,"A lucene lock file write.lock is left in the index directory after shutdown JcrEngine, it prevents more updates after restart JcrEngine. Below is the error:

{code:none}
Jun 11, 2012 1:22:00 PM org.hibernate.search.exception.impl.LogErrorHandler handleException
ERROR: HSEARCH000058: Exception occurred org.apache.lucene.store.LockObtainFailedException: Lock obtain timed out: SimpleFSLock@\dev\index\nodeinfo\write.lock
Primary Failure:
    Entity org.modeshape.jcr.query.lucene.basic.NodeInfo  Id 07c17757505d64f99f7a54-dff5-4fa6-b97f-a0f9e18baf16  Work Type  org.hibernate.search.backend.UpdateLuceneWork
Subsequent failures:
    Entity org.modeshape.jcr.query.lucene.basic.NodeInfo  Id 07c17757505d641aa38eb1-de6f-400b-933c-3ea343de9466  Work Type  org.hibernate.search.backend.AddLuceneWork
    Entity org.modeshape.jcr.query.lucene.basic.NodeInfo  Id 07c17757505d6409a0d17a-8902-40d7-9b22-289827d5fdff  Work Type  org.hibernate.search.backend.AddLuceneWork

org.apache.lucene.store.LockObtainFailedException: Lock obtain timed out: SimpleFSLock@\dev\index\nodeinfo\write.lock
    at org.apache.lucene.store.Lock.obtain(Lock.java:84)
    at org.apache.lucene.index.IndexWriter.<init>(IndexWriter.java:1108)
    at org.hibernate.search.backend.impl.lucene.IndexWriterHolder.createNewIndexWriter(IndexWriterHolder.java:127)
    at org.hibernate.search.backend.impl.lucene.IndexWriterHolder.getIndexWriter(IndexWriterHolder.java:102)
    at org.hibernate.search.backend.impl.lucene.AbstractWorkspaceImpl.getIndexWriter(AbstractWorkspaceImpl.java:119)
    at org.hibernate.search.backend.impl.lucene.LuceneBackendQueueTask.applyUpdates(LuceneBackendQueueTask.java:99)
    at org.hibernate.search.backend.impl.lucene.LuceneBackendQueueTask.run(LuceneBackendQueueTask.java:67)
    at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:441)
    at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
    at java.util.concurrent.FutureTask.run(FutureTask.java:138)
    at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
    at java.lang.Thread.run(Thread.java:662)
Jun 11, 2012 1:22:00 PM org.hibernate.search.backend.impl.lucene.LuceneBackendQueueTask applyUpdates
ERROR: HSEARCH000072: Couldn't open the IndexWriter because of previous error: operation skipped, index ouf of sync!
{code}",,,
1968,MODE-1510,"The default value for the ""/query/indexStorage/cacheConfiguration"" field (when the ""/query/indexStorage/type"" field is set to ""infinispan"") is not correctly set. For example, if the ""/cacheContainer"" field for the top-level content storage points to a file, then the ""/query/indexStorage/cacheContainer"" should use the same value for the default.",,,
1970,MODE-1502,"When sequencing a Microsoft Office document which does not have a thumbnail (or whose thumbnail cannot be extracted by POI) the sequencer fails with:
{code}
org.modeshape.repository.sequencer.SequencerException: java.lang.IllegalArgumentException: The bytes argument may not be null
	at org.modeshape.repository.sequencer.StreamSequencerAdapter.execute(StreamSequencerAdapter.java:198)
	at org.modeshape.repository.sequencer.SequencingService.processChange(SequencingService.java:498)
	at org.modeshape.repository.sequencer.SequencingService$RepositoryObserver$1.run(SequencingService.java:666)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
	at java.lang.Thread.run(Thread.java:662)
Caused by: java.lang.IllegalArgumentException: The bytes argument may not be null
	at org.modeshape.common.util.CheckArg.isNotNull(CheckArg.java:387)
	at org.modeshape.graph.property.basic.InMemoryBinary.<init>(InMemoryBinary.java:49)
	at org.modeshape.graph.property.basic.InMemoryBinaryValueFactory.create(InMemoryBinaryValueFactory.java:50)
	at org.modeshape.graph.property.basic.InMemoryBinaryValueFactory.create(InMemoryBinaryValueFactory.java:38)
	at org.modeshape.sequencer.msoffice.MSOfficeMetadataSequencer.recordMetadata(MSOfficeMetadataSequencer.java:202)
	at org.modeshape.sequencer.msoffice.MSOfficeMetadataSequencer.sequence(MSOfficeMetadataSequencer.java:143)
	at org.modeshape.repository.sequencer.StreamSequencerAdapter.execute(StreamSequencerAdapter.java:180)
	... 5 more

javax.jcr.PathNotFoundException: Unable to find ""{}sequenced""; lowest existing path is ""/""
	at org.modeshape.jcr.JcrSession.getNode(JcrSession.java:840)
	at org.modeshape.jcr.JcrSession.getNode(JcrSession.java:703)
	at org.modeshape.jcr.JcrSession.getNode(JcrSession.java:96)
	at org.modeshape.test.integration.sequencer.MSOfficeSequencerIntegrationTest.uploadAndAssertSequencedNode(MSOfficeSequencerIntegrationTest.java:92)
	at org.modeshape.test.integration.sequencer.MSOfficeSequencerIntegrationTest.shouldSequenceDoc(MSOfficeSequencerIntegrationTest.java:82)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)
	at org.junit.runners.BlockJUnit4ClassRunner.runNotIgnored(BlockJUnit4ClassRunner.java:79)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:71)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:49)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:193)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:52)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:191)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:42)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:184)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:236)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:157)
	at com.intellij.junit4.JUnit4IdeaTestRunner.startRunnerWithArgs(JUnit4IdeaTestRunner.java:76)
	at com.intellij.rt.execution.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:182)
	at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:62)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:120)
{code}",,,
1972,MODE-1501,"The Repository.login is working fine for the REST client, but within a @javax.ejb.Singleton bean, the login could not be performed. A NullPointerException is thrown during the initialization of RepositoryCache (L:135). I tried to initialize the repository within a @PostConstruct method.

I debugged the code a little bit: Triggered by the REST client (RepositoryManager of example) we have the following (working) scenario in class RepositoryCache (constructor):
* Line 119: Get root node (1.) of system workspace
* root node's child reference is null, so a new one is created and saved at line 128
* the root node's child reference (2.) is looked up again at line 130
* root node (1.) and root node (2.) are different object references
* the systemRef in line 131 is resolved to a valid ChildReference
* -> the repository session is created

Triggered by the @javax.ejb.Singleton bean (@PostConstruct) the scenario in RepositoryCache changes to:
* Line 119: Get root node (1.) of system workspace
* root node's child reference is null, so a new one is created and saved at line 128
* the root node's child reference (2.) is looked up again at line 130
* root node (1.) and root node (2.) are *THE SAME* object references
* the systemRef in line 131 is resolved to null
* -> a NullPointerException occurs at line 135

Used in a non-startup bean, the repository can be obtained successfully as described for the REST client. There is a different behavior between Startup and ""normal"" execution. Might be a transaction problem, regarding to system.save() and re-lookup of root node?

See forum https://community.jboss.org/message/739667 for the problem thread.

",,,
1980,MODE-1496,"When a query contains a SELECT clause with a wildcard in it (e.g., ""{{SELECT * ...}}"" or ""{{SELECT s.* ...}}"", the columns in the tabular results are to be named ""{{selectorName.propertyName}}"" (see Section 6.7.39 of the JSR-283 specification). ModeShape doesn't follow this requirement.

The ""{{ColumnTest.testExpandColumnsForNodeType}}"" TCK test method verifies this behavior, but ModeShape doesn't pass the test because of JCR-3313.",,,
1991,MODE-1494," sramp:contentType=""application/xsd"" should probably be sramp:contentType=""application/xml""",,,
1997,MODE-1490,"In Modeshape 3.0-Alpha4 calling orderBefore on a checked-out node multiple times causes a hang in org.modeshape.jcr.cache.document.AbstractChildReferences from lines 119 - 128 unless each call is followed by save().

It also fails on Modeshape 2.7, but throws an Exception (""No item exists at path {}Child 0 in workspace ""workspace1"""")

This code runs fine on Jackrabbit 1.6 and 2.3.

You have my permission to include the attached tests in your test suite if you find them useful.

The following test will exercise the bug:

{code:java}
package com.mom.jcrperf.tests;

import javax.jcr.Node;
import javax.jcr.NodeIterator;
import javax.jcr.RepositoryException;
import javax.jcr.Session;

/**
 * Measure the speed of reordering child nodes.
 * 
 * Create 10 parents Give each one 100 children Reorder the children in reverse
 * order
 */
public class ReorderChildNodesTest extends PerformanceTest {

     private static final int PARENT_COUNT = 10;
     private static final int CHILD_COUNT = 100;

     private Session session;

     private Node node;

     private String bigProperty = ""this is a nice big string"";

     public void beforeSuite() throws RepositoryException {

          for (int i = 0; i < 8; i++) {
               bigProperty = bigProperty + bigProperty + i;
          }

          session = getRepository().login(getCredentials());
          node = session.getRootNode().addNode(""testnode"", ""nt:unstructured"");
          for (int i = 0; i < PARENT_COUNT; i++) {

               Node parent = node.addNode(""node"" + i, ""nt:unstructured"");
               parent.addMixin(""mix:versionable"");
               parent.setProperty(""prop_"" + i, bigProperty + i);
               
               session.save();
               
               parent.checkout();

               for (int j = 0; j < CHILD_COUNT; j++) {
                    Node child = parent.addNode(""Child "" + j, ""nt:unstructured"");
                    child.addMixin(""mix:versionable"");
                    child.setProperty(""prop_"" + j, bigProperty + j);
               }
               parent.save();
               parent.checkin();
          }
          session.save();
     }

     public void beforeTest() throws RepositoryException {
          //
     }

     public void runTest() throws Exception {

          for (NodeIterator i = node.getNodes(); i.hasNext();) {

               Node parent = i.nextNode();
               parent.checkout();
               
               int kid = 0;

               for (NodeIterator j = parent.getNodes(); j.hasNext();) {
                    Node child = j.nextNode();
                    parent.orderBefore(""Child "" + kid, ""Child 0"");
                    kid++;
               }
               parent.save(); // !!!! Moving this code up into the loop eliminates the problem !!!!
               parent.checkin();
          }
          session.save();
     }

     public void afterTest() throws RepositoryException {
          session.save();
     }

     public void afterSuite() throws RepositoryException {
          session.getRootNode().getNode(""testnode"").remove();
          session.save();
          session.logout();
     }

}
{code}",,,
2001,MODE-1489,"In Modeshape 3.0-Alpha4 calling orderBefore on a checked-out node multiple times causes a hang in org.modeshape.jcr.cache.document.AbstractChildReferences from lines 119 - 128 unless each call is followed by save().

It also fails on Modeshape 2.7, but throws an Exception (""No item exists at path {}Child 0 in workspace ""workspace1"""")

This code runs fine on Jackrabbit 1.6 and 2.3.

You have my permission to include the attached tests in your test suite if you find them useful.

The following test will exercise the bug:

{code:java}
package com.mom.jcrperf.tests;

import javax.jcr.Node;
import javax.jcr.NodeIterator;
import javax.jcr.RepositoryException;
import javax.jcr.Session;

/**
 * Measure the speed of reordering child nodes.
 * 
 * Create 10 parents Give each one 100 children Reorder the children in reverse
 * order
 */
public class ReorderChildNodesTest extends PerformanceTest {

     private static final int PARENT_COUNT = 10;
     private static final int CHILD_COUNT = 100;

     private Session session;

     private Node node;

     private String bigProperty = ""this is a nice big string"";

     public void beforeSuite() throws RepositoryException {

          for (int i = 0; i < 8; i++) {
               bigProperty = bigProperty + bigProperty + i;
          }

          session = getRepository().login(getCredentials());
          node = session.getRootNode().addNode(""testnode"", ""nt:unstructured"");
          for (int i = 0; i < PARENT_COUNT; i++) {

               Node parent = node.addNode(""node"" + i, ""nt:unstructured"");
               parent.addMixin(""mix:versionable"");
               parent.setProperty(""prop_"" + i, bigProperty + i);
               
               session.save();
               
               parent.checkout();

               for (int j = 0; j < CHILD_COUNT; j++) {
                    Node child = parent.addNode(""Child "" + j, ""nt:unstructured"");
                    child.addMixin(""mix:versionable"");
                    child.setProperty(""prop_"" + j, bigProperty + j);
               }
               parent.save();
               parent.checkin();
          }
          session.save();
     }

     public void beforeTest() throws RepositoryException {
          //
     }

     public void runTest() throws Exception {

          for (NodeIterator i = node.getNodes(); i.hasNext();) {

               Node parent = i.nextNode();
               parent.checkout();
               
               int kid = 0;

               for (NodeIterator j = parent.getNodes(); j.hasNext();) {
                    Node child = j.nextNode();
                    parent.orderBefore(""Child "" + kid, ""Child 0"");
                    kid++;
               }
               parent.save(); // !!!! Moving this code up into the loop eliminates the problem !!!!
               parent.checkin();
          }
          session.save();
     }

     public void afterTest() throws RepositoryException {
          session.save();
     }

     public void afterSuite() throws RepositoryException {
          session.getRootNode().getNode(""testnode"").remove();
          session.save();
          session.logout();
     }

}
{code}",,,
