,diff,commit_id,summary,commit_time,files
104,"@@ -239,8 +239,8 @@ private void runTest(int deploymentNo, final TestHttpClient client, Integer stat
                     // RequestDispatcher.ERROR_MESSAGE is null
                     Assert.assertThat(response, CoreMatchers.containsString(RequestDispatcher.ERROR_STATUS_CODE + ""=500""));
                 } else {
                     Assert.assertThat(response, CoreMatchers.containsString(RequestDispatcher.ERROR_EXCEPTION_TYPE + ""="" + ServletException.class));
                     Assert.assertThat(response, CoreMatchers.containsString(RequestDispatcher.ERROR_EXCEPTION + ""=javax.servlet.ServletException: "" + exception.getName()));
                     Assert.assertThat(response, CoreMatchers.containsString(RequestDispatcher.ERROR_MESSAGE + ""="" + exception.getName()));
                     Assert.assertThat(response, CoreMatchers.containsString(RequestDispatcher.ERROR_STATUS_CODE + ""=500""));
                 }
",149,,,
105,"@@ -75,7 +75,7 @@ private enum ContinueResponseCommitListener implements ResponseCommitListener {
         @Override
         public void beforeCommit(HttpServerExchange exchange) {
             //we are writing the response, and have not read the request then we mark this as non-persistent
             if (!HttpContinue.isContinueResponseSent(exchange)) {
                 exchange.setPersistent(false);
                 //we also kill the request channel, because it is unusable now
                 exchange.getConnection().terminateRequestChannel(exchange);
",150,,,
106,"@@ -75,10 +75,10 @@ private enum ContinueResponseCommitListener implements ResponseCommitListener {
         @Override
         public void beforeCommit(HttpServerExchange exchange) {
             //we are writing the response, and have not read the request then we mark this as non-persistent
             if (!HttpContinue.isContinueResponseSent(exchange) && !exchange.isRequestComplete()) {
                 exchange.setPersistent(false);
                 //we also kill the request channel, because it is unusable now
                 exchange.getConnection().terminateRequestChannel(exchange);
             }
         }
     }
",150,,,
107,"@@ -97,4 +97,28 @@ public void testHttpContinueBodySentAnywayNoLeak() throws IOException {
         persistentSocket.getInputStream().read();
     }
 
 }
",151,,,
108,"@@ -0,0 +1,219 @@
",152,,,
109,"@@ -18,174 +18,22 @@
 
 package io.undertow.servlet.test.handlers;
 
 import java.io.ByteArrayOutputStream;
 import java.io.IOException;
 import java.io.InputStream;
 import java.io.OutputStream;
 
 import javax.servlet.ServletException;
 import javax.servlet.http.HttpServlet;
 import javax.servlet.http.HttpServletRequest;
 import javax.servlet.http.HttpServletResponse;
 
 import org.apache.http.HttpResponse;
 import org.apache.http.client.methods.HttpPost;
 import org.apache.http.entity.StringEntity;
 import org.apache.http.params.BasicHttpParams;
 import org.apache.http.params.HttpParams;
 import org.junit.Assert;
 import org.junit.Assume;
 import org.junit.Before;
 import org.junit.BeforeClass;
 import org.junit.Test;
 import org.junit.runner.RunWith;
 
 import io.undertow.servlet.Servlets;
 import io.undertow.servlet.test.util.DeploymentUtils;
 import io.undertow.testutils.DefaultServer;
 import io.undertow.testutils.HttpClientUtils;
 import io.undertow.testutils.TestHttpClient;
 import io.undertow.util.StatusCodes;
 
 /**
  * @author Stuart Douglas
  */
 @RunWith(DefaultServer.class)
 public class HttpContinueServletTestCase {
 
     private static volatile boolean accept = false;
 
     @BeforeClass
     public static void setup() {
         DeploymentUtils.setupServlet(Servlets.servlet(ContinueConsumeServlet.class).addMappings(""/path""),
                 Servlets.servlet(ContinueIgnoreServlet.class).addMappings(""/ignore""));
     }
 
     @Before
     public void before() {
         Assume.assumeFalse(DefaultServer.isAjp());
     }
 
     @Test
     public void testHttpContinueRejected() throws IOException {
         accept = false;
         String message = ""My HTTP Request!"";
         HttpParams httpParams = new BasicHttpParams();
         httpParams.setParameter(""http.protocol.wait-for-continue"", Integer.MAX_VALUE);
 
         TestHttpClient client = new TestHttpClient();
         client.setParams(httpParams);
         try {
             HttpPost post = new HttpPost(DefaultServer.getDefaultServerURL() + ""/servletContext/path"");
             post.addHeader(""Expect"", ""100-continue"");
             post.setEntity(new StringEntity(message));
 
             HttpResponse result = client.execute(post);
             Assert.assertEquals(StatusCodes.EXPECTATION_FAILED, result.getStatusLine().getStatusCode());
         } finally {
             client.getConnectionManager().shutdown();
         }
     }
 
     @Test
     public void testHttpContinueAccepted() throws IOException {
         accept = true;
         String message = ""My HTTP Request!"";
         HttpParams httpParams = new BasicHttpParams();
         httpParams.setParameter(""http.protocol.wait-for-continue"", Integer.MAX_VALUE);
 
         TestHttpClient client = new TestHttpClient();
         client.setParams(httpParams);
         try {
             HttpPost post = new HttpPost(DefaultServer.getDefaultServerURL() + ""/servletContext/path"");
             post.addHeader(""Expect"", ""100-continue"");
             post.setEntity(new StringEntity(message));
 
             HttpResponse result = client.execute(post);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             Assert.assertEquals(message, HttpClientUtils.readResponse(result));
         } finally {
             client.getConnectionManager().shutdown();
         }
     }
 
     @Test
     public void testHttpContinueIgnored() throws IOException {
         accept = true;
         String message = ""My HTTP Request!"";
         HttpParams httpParams = new BasicHttpParams();
         httpParams.setParameter(""http.protocol.wait-for-continue"", Integer.MAX_VALUE);
 
         TestHttpClient client = new TestHttpClient();
         client.setParams(httpParams);
         try {
             HttpPost post = new HttpPost(DefaultServer.getDefaultServerURL() + ""/servletContext/ignore"");
             post.addHeader(""Expect"", ""100-continue"");
             post.setEntity(new StringEntity(message));
 
             HttpResponse result = client.execute(post);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             Assert.assertEquals("""", HttpClientUtils.readResponse(result));
         } finally {
             client.getConnectionManager().shutdown();
         }
     }
     //UNDERTOW-162
     @Test
     public void testHttpContinueAcceptedWithChunkedRequest() throws IOException {
         accept = true;
         String message = ""My HTTP Request!"";
         HttpParams httpParams = new BasicHttpParams();
         httpParams.setParameter(""http.protocol.wait-for-continue"", Integer.MAX_VALUE);
 
         TestHttpClient client = new TestHttpClient();
         client.setParams(httpParams);
         try {
             HttpPost post = new HttpPost(DefaultServer.getDefaultServerURL() + ""/servletContext/path"");
             post.addHeader(""Expect"", ""100-continue"");
             post.setEntity(new StringEntity(message) {
                 @Override
                 public long getContentLength() {
                     return -1;
                 }
             });
 
             HttpResponse result = client.execute(post);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             Assert.assertEquals(message, HttpClientUtils.readResponse(result));
         } finally {
             client.getConnectionManager().shutdown();
         }
     }
 
     public static class ContinueConsumeServlet extends HttpServlet {
         @Override
         protected void doPost(HttpServletRequest req, HttpServletResponse resp) throws ServletException, IOException {
             try {
                 if (!accept) {
                     resp.setStatus(StatusCodes.EXPECTATION_FAILED);
                     return;
                 }
                 byte[] buffer = new byte[1024];
                 final ByteArrayOutputStream b = new ByteArrayOutputStream();
                 int r = 0;
                 final OutputStream outputStream = resp.getOutputStream();
                 final InputStream inputStream = req.getInputStream();
                 while ((r = inputStream.read(buffer)) > 0) {
                     b.write(buffer, 0, r);
                 }
                 outputStream.write(b.toByteArray());
                 outputStream.close();
             } catch (IOException e) {
                 throw new RuntimeException(e);
             }
         }
     }
 
     public static class ContinueIgnoreServlet extends HttpServlet {
 
         protected void doPost(HttpServletRequest req, HttpServletResponse resp) throws ServletException, IOException {
 
         }
     }
 }
",153,,,
110,"@@ -0,0 +1,55 @@
",154,,,
111,"@@ -1,6 +1,6 @@
 /*
  * JBoss, Home of Professional Open Source.
  * Copyright 2014 Red Hat, Inc., and individual contributors
  * as indicated by the @author tags.
  *
  * Licensed under the Apache License, Version 2.0 (the ""License"");
",152,,,
112,"@@ -1,6 +1,6 @@
 /*
  * JBoss, Home of Professional Open Source.
  * Copyright 2014 Red Hat, Inc., and individual contributors
  * as indicated by the @author tags.
  *
  * Licensed under the Apache License, Version 2.0 (the ""License"");
",154,,,
113,"@@ -78,7 +78,11 @@ public void beforeCommit(HttpServerExchange exchange) {
             if (!HttpContinue.isContinueResponseSent(exchange)) {
                 exchange.setPersistent(false);
                 //we also kill the request channel, because it is unusable now
                 Connectors.terminateRequest(exchange);
             }
         }
     }
",150,,,
114,"@@ -38,7 +38,6 @@
  */
 @RunWith(DefaultServer.class)
 public class HttpContinueConduitWrappingHandlerBufferLeakTestCase {
 
     static Socket persistentSocket;
 
     @BeforeClass
@@ -108,11 +107,13 @@ public void testEmptySSLHttpContinueNoLeak() throws IOException {
                     DefaultServer.getHostAddress(""default""),
                     DefaultServer.getHostSSLPort(""default""), true);
 
             String message = ""POST /path HTTP/1.1\r\n"" +
                     ""Expect: 100-continue\r\n"" +
                     ""Content-Type: text/plain; charset=ISO-8859-1\r\n"" +
                     ""Host: localhost:7778\r\n"" +
                     ""Connection: Keep-Alive\r\n\r\nMy HTTP Request!"";
             sslSocket.getOutputStream().write(message.getBytes(StandardCharsets.UTF_8));
             sslSocket.getOutputStream().flush();
             sslSocket.getInputStream().read();
",151,,,
115,"@@ -230,9 +230,15 @@ public Resource getResource(final String p) {
                 log.tracef(""Failed to get path resource %s from path resource manager with base %s, as the path did not exist"", p, base);
                 return null;
             }
         } catch (Exception e) {
             UndertowLogger.REQUEST_LOGGER.debugf(e, ""Invalid path %s"", p);
             return null;
         }
     }
 
",92,,,
116,"@@ -230,9 +230,15 @@ public Resource getResource(final String p) {
                 log.tracef(""Failed to get path resource %s from path resource manager with base %s, as the path did not exist"", p, base);
                 return null;
             }
         } catch (Exception e) {
             UndertowLogger.REQUEST_LOGGER.debugf(e, ""Invalid path %s"", p);
             return null;
         }
     }
 
",92,,,
117,"@@ -230,9 +230,15 @@ public Resource getResource(final String p) {
                 log.tracef(""Failed to get path resource %s from path resource manager with base %s, as the path did not exist"", p, base);
                 return null;
             }
         } catch (Exception e) {
             UndertowLogger.REQUEST_LOGGER.debugf(e, ""Invalid path %s"", p);
             return null;
         }
     }
 
",92,,,
118,"@@ -125,6 +125,11 @@ public X509Certificate[] getPeerCertificateChain() throws SSLPeerUnverifiedExcep
 
     @Override
     public void renegotiate(HttpServerExchange exchange, SslClientAuthMode sslClientAuthMode) throws IOException {
         unverified = null;
         renegotiationRequiredException = null;
         if (exchange.isRequestComplete()) {
",155,,,
119,"@@ -21,6 +21,7 @@
 import java.net.UnknownHostException;
 import java.util.HashMap;
 import java.util.Map;
 
 import static io.undertow.server.handlers.ForwardedHandler.parseAddress;
 import static io.undertow.server.handlers.ForwardedHandler.parseHeader;
@@ -37,11 +38,25 @@ public static void setup() {
         DefaultServer.setRootHandler(new ForwardedHandler(new HttpHandler() {
             @Override
             public void handleRequest(HttpServerExchange exchange) throws Exception {
                 exchange.getResponseSender().send(exchange.getRequestScheme() + ""|"" + exchange.getHostAndPort()+ ""|"" + exchange.getDestinationAddress() + ""|"" + exchange.getSourceAddress() );
             }
         }));
     }
 
     @Test
     public void testHeaderParsing() {
         Map<ForwardedHandler.Token, String> results = new HashMap<>();
",136,,,
120,"@@ -40,10 +40,11 @@ public class Http2DataStreamSinkChannel extends Http2StreamSinkChannel implement
 
     private boolean first = true;
     private final HpackEncoder encoder;
     private ChannelListener<Http2DataStreamSinkChannel> completionListener;
 
     private final int frameType;
     private boolean completionListenerReady;
     private TrailersProducer trailersProducer;
 
     Http2DataStreamSinkChannel(Http2Channel channel, int streamId, int frameType) {
@@ -286,8 +287,52 @@ private HpackEncoder.State encodeContinuationFrame(HeaderMap headers, PooledByte
         return result;
     }
 
     @Override
     public boolean flush() throws IOException {
         if(completionListenerReady && completionListener != null) {
             ChannelListeners.invokeChannelListener(this, completionListener);
             completionListener = null;
@@ -321,8 +366,7 @@ protected void handleFlushComplete(boolean finalFrame) {
     protected void channelForciblyClosed() throws IOException {
         super.channelForciblyClosed();
         if (completionListener != null) {
             ChannelListeners.invokeChannelListener(this, completionListener);
             completionListener = null;
         }
     }
 
",156,,,
121,"@@ -0,0 +1,196 @@
",143,,,
123,"@@ -1184,7 +1184,7 @@ public Cookie getRequestCookie(final String name) {
      */
     public Iterable<Cookie> requestCookies() {
         if (requestCookies == null) {
             Set<Cookie> requestCookiesParam = new OverridableHashSet<>();
             requestCookies = new DelegatingIterable<>(requestCookiesParam);
             Cookies.parseRequestCookies(
                     getConnection().getUndertowOptions().get(UndertowOptions.MAX_COOKIES, 200),
@@ -1234,7 +1234,7 @@ public Map<String, Cookie> getResponseCookies() {
      */
     public Iterable<Cookie> responseCookies() {
         if (responseCookies == null) {
             responseCookies = new DelegatingIterable<>(new OverridableHashSet<>());
         }
         return responseCookies;
     }
",77,,,
124,"@@ -17,12 +17,12 @@
  */
 package io.undertow.server;
 
 import java.util.HashSet;
 
 /**
  * @author <a href=""mailto:ropalka@redhat.com"">Richard Opalka</a>
  */
 final class OverridableHashSet<T> extends HashSet<T> {
     @Override
     public boolean add(final T o) {
         // always override previous value
",11,,,
125,"@@ -26,7 +26,7 @@
  * @see io.undertow.server.Connectors
  * @author Stuart Douglas
  */
 public interface Cookie {
 
     String getName();
 
@@ -85,4 +85,31 @@ default String getSameSiteMode() {
     default Cookie setSameSiteMode(final String mode) {
         throw new UnsupportedOperationException(""Not implemented"");
     }
 }
",157,,,
126,"@@ -188,8 +188,8 @@ public final int hashCode() {
     @Override
     public final boolean equals(final Object other) {
         if (other == this) return true;
         if (!(other instanceof CookieImpl)) return false;
         final CookieImpl o = (CookieImpl) other;
         // compare names
         if (getName() == null && o.getName() != null) return false;
         if (getName() != null && !getName().equals(o.getName())) return false;
@@ -203,6 +203,11 @@ public final boolean equals(final Object other) {
         return true;
     }
 
     @Override
     public final String toString() {
         return ""{CookieImpl@"" + System.identityHashCode(this) + "" name="" + getName() + "" path="" + getPath() + "" domain="" + getDomain() + ""}"";
",158,,,
